subclass	TotalValuedRelation	InheritableRelation
subclass	TotalValuedRelation	Relation
subclass	Touching	Transfer
subclass	TraitAttribute	PsychologicalAttribute
subclass	Transaction	ChangeOfPossession
subclass	Transaction	DualObjectProcess
subclass	Transfer	Translocation
subclass	TransitiveRelation	BinaryRelation
subclass	Transitway	Region
subclass	Transitway	SelfConnectedObject
subclass	Translating	ContentDevelopment
subclass	Translating	DualObjectProcess
subclass	Translocation	Motion
subclass	Transportation	Translocation
subclass	TransportationDevice	Device
subclass	Tree	DirectedGraph
subclass	TrichotomizingRelation	BinaryRelation
subclass	TruthValue	RelationalAttribute
subclass	Tuesday	Day
subclass	TwoDimensionalAngle	OpenTwoDimensionalFigure
subclass	TwoDimensionalFigure	GeometricFigure
subclass	UnaryConstantFunctionQuantity	FunctionQuantity
subclass	UnaryFunction	BinaryRelation
subclass	UnaryFunction	Function
subclass	UnaryFunction	InheritableRelation
subclass	Uncovering	Removing
subclass	Ungrasping	Detaching
subclass	UnilateralGetting	Getting
subclass	UnilateralGiving	Giving
subclass	UniqueList	List
subclass	UnitOfAngularMeasure	NonCompositeUnitOfMeasure
subclass	UnitOfArea	CompositeUnitOfMeasure
subclass	UnitOfAtmosphericPressure	CompositeUnitOfMeasure
subclass	UnitOfCurrency	NonCompositeUnitOfMeasure
subclass	UnitOfDuration	NonCompositeUnitOfMeasure
subclass	UnitOfFrequency	CompositeUnitOfMeasure
subclass	UnitOfInformation	NonCompositeUnitOfMeasure
subclass	UnitOfLength	NonCompositeUnitOfMeasure
subclass	UnitOfMass	NonCompositeUnitOfMeasure
subclass	UnitOfMeasure	PhysicalQuantity
subclass	UnitOfMeasureMultiplier	TotalValuedRelation
subclass	UnitOfMeasureMultiplier	UnaryFunction
subclass	UnitOfTemperature	NonCompositeUnitOfMeasure
subclass	UnitOfVolume	CompositeUnitOfMeasure
subclass	ValidDeductiveArgument	DeductiveArgument
subclass	VariableArityRelation	Relation
subclass	Vehicle	TransportationDevice
subclass	Verb	Word
subclass	VerbPhrase	Phrase
subclass	Vertebrate	Animal
subclass	ViolentContest	Contest
subclass	Virus	Microorganism
subclass	VisualAttribute	PerceptualAttribute
subclass	Vitamin	Nutrient
subclass	VocalCords	Organ
subclass	Vocalizing	RadiatingSound
subclass	VolumeMeasure	FunctionQuantity
subclass	Voting	Deciding
subclass	Walking	Ambulating
subclass	War	ViolentContest
subclass	WarmBloodedVertebrate	Vertebrate
subclass	Water	CompoundSubstance
subclass	WaterArea	GeographicArea
subclass	WaterCloud	Cloud
subclass	WaterMotion	LiquidMotion
subclass	Weapon	Device
