,Synset16,PoS,Palabra,TagCount
7650,03146673,n,enchufe,26
7651,03147087,n,sonda,511
7652,03147786,n,plomada,2
7653,03148157,n,penacho,12
7654,03148297,n,peluche,65
7655,03148297,n,felpa,10
7656,03148726,n,contrachapado,13
7657,03148924,n,neumático,305
7658,03149229,n,bolsillo,347
7659,03150523,n,punta,421
7660,03151157,n,ojiva,4
7661,03151315,n,fiel,589
7662,03151712,n,atizador,2
7663,03151922,n,polarímetro,6
7664,03152242,n,polaroid,27
7665,03152394,n,palo,854
7666,03153264,n,comisaría,125
7667,03154253,n,polonesa,6
7668,03154406,n,polo,4
7669,03154694,n,poliéster,1
7670,03154809,n,polimixina,5
7671,03155059,n,pomo,46
7672,03155417,n,pompón,15
7673,03155538,n,poncho,10
7674,03155758,n,puñal,75
7675,03155986,n,pontón,46
7676,03156088,n,pontón,1
7677,03156540,n,estanque,488
7678,03157166,n,cepo,1
7679,03157294,n,hospicio,3
7680,03158064,n,porcelana,21
7681,03158198,n,porche,131
7682,03158198,n,soportal,124
7683,03158198,n,pórtico,641
7684,03158576,n,escudilla,10
7685,03158700,n,barbacana,82
7686,03158700,n,porta,141
7687,03158700,n,tronera,104
7688,03158700,n,cañonera,95
7689,03158921,n,portátil,78
7690,03159967,n,carpeta,199
7691,03159967,n,portafolios,15
7692,03160086,n,portilla,40
7693,03160228,n,pórtico,11
7694,03160778,n,retrato,1711
7695,03161105,n,positivo,92
7696,03161694,n,poste,459
7697,03162485,n,buzón,55
7698,03162720,n,postigo,25
7699,03163248,n,posmodernismo,19
7700,03163424,n,apartado,2
7701,03163679,n,cazo,12
7702,03164021,n,jardinera,26
7703,03164021,n,maceta,81
7704,03164143,n,cocina_económica,1
7705,03164465,n,potenciómetro,13
7706,03165060,n,tiesto,19
7707,03165060,n,tepalcate,2
7708,03165060,n,casco,5
7709,03165269,n,cerámica,818
7710,03165815,n,cataplasma,17
7711,03165815,n,emplasto,5
7712,03166046,n,perrera,19
7713,03166314,n,polvos,1
7714,03167788,n,motosierra,11
7715,03168023,n,excavadora,1
7716,03168190,n,central,804
7717,03168190,n,central_eléctrica,609
7718,03168366,n,servodirección,1
7719,03168544,n,red_eléctrica,1
7720,03169123,n,pretorio,20
7721,03169718,n,presbiterio,2
7722,03169718,n,casa_parroquial,3
7723,03169829,n,prescripción,19
7724,03170199,n,prensa,2575
7725,03171432,n,manómetro,8
7726,03171720,n,profiláctico,1
7727,03172032,n,reclinatorio,11
7728,03172281,n,primitivismo,2
7729,03172719,n,impresión,431
7730,03172975,n,estampado,31
7731,03173458,n,impresora,184
7732,03174037,n,priorato,136
7733,03174157,n,prisma,14
7734,03175050,n,sonda,1
7735,03175352,n,novocaína,1
7736,03175725,n,producto,1359
7737,03176177,n,cadena,12
7738,03176413,n,proyectil,129
7739,03176622,n,protuberancia,14
7740,03176622,n,saliente,162
7741,03177201,n,proyector,64
7742,03177396,n,proyector,68
7743,03177733,n,concha,1
7744,03178082,n,punta,87
7745,03178459,n,propulsor,105
7746,03178459,n,hélice,135
7747,03178845,n,accesorio,4
7748,03179049,n,turbohélice,49
7749,03180044,n,proscenio,15
7750,03180401,n,prótesis,69
7751,03180568,n,protección,2704
7752,03181420,n,protector,255
7753,03181985,n,transportador,3
7754,03182656,n,salterio,19
7755,03182829,n,psilocibina,3
7756,03182947,n,psicofármaco,1
7757,03183372,n,lancha_torpedera,1
7758,03183561,n,megafonía,39
7759,03183776,n,pub,187
7760,03183996,n,servicios,427
7761,03183996,n,urinario,4
7762,03183996,n,aseos,8
7763,03183996,n,evacuatorio,1
7764,03183996,n,mingitorio,2
7765,03184373,n,transporte_público,5
7766,03184587,n,obras_públicas,125
7767,03184774,n,puck,33
7768,03185307,n,garrucha,23
7769,03185307,n,polea,62
7770,03186409,n,bomba,25
7771,03186896,n,escarpín,5
7772,03187766,n,ponchera,1
7773,03188416,n,pinchazo,31
7774,03189222,n,marioneta,153
7775,03189222,n,títere,168
7776,03189587,n,purgante,8
7777,03189587,n,laxante,17
7778,03189831,n,depurador,17
7779,03189831,n,purificador,8
7780,03190702,n,botón,35
7781,03191832,n,puzzle,185
7782,03192331,n,piocianina,6
7783,03192441,n,pirámide,121
7784,03192722,n,pirómetro,2
7785,03193149,n,píxide,2
7786,03194869,n,cuartel,118
7787,03195684,n,reina,36
7788,03195765,n,reina,2
7789,03196324,n,edredón,5
7790,03196618,n,acolchado,3
7791,03196618,n,piqué,2
7792,03197001,n,quinina,32
7793,03197728,n,carcaj,1
7794,03197728,n,aljaba,4
7795,03197806,n,piedra_angular,5
7796,03198049,n,tejo,9
7797,03198479,n,rebajo,15
7798,03198816,n,conejera,2
7799,03199039,n,bólido,11
7800,03199185,n,pista,3089
7801,03199968,n,anaquel,12
7802,03200533,n,rueda,1
7803,03200805,n,raqueta,60
7804,03201157,n,radar,658
7805,03201982,n,radiador,2
7806,03202292,n,radiador,4
7807,03202746,n,radio,272
7808,03202746,n,radiofonía,213
7809,03203079,n,radiofaro,8
7810,03203507,n,radiografía,70
7811,03203923,n,radioenlace,6
7812,03204113,n,radiómetro,3
7813,03204264,n,radiómetro,6
7814,03204390,n,radiomicrómetro,1
7815,03204772,n,radiorreceptor,1921
7816,03204772,n,radio,1928
7817,03205120,n,emisora,1344
7818,03205291,n,radiotelegrafía,7
7819,03205482,n,radiófono,1
7820,03205664,n,radiotelescopio,36
7821,03206006,n,radiotransmisor,4
7822,03206298,n,balsa,198
7823,03206298,n,almadía,5
7824,03206491,n,cabrio,41
7825,03206491,n,cabio,7
7826,03206762,n,andrajo,2
7827,03206762,n,harapo,13
7828,03207071,n,raglán,1
7829,03208111,n,pretil,34
7830,03208595,n,vía_férrea,1
7831,03209020,n,compañía_de_ferrocarriles,24
7832,03209020,n,ferrocarriles,25
7833,03209448,n,estación_de_ferrocarriles,3
7834,03209746,n,gabardina,24
7835,03209894,n,pluviómetro,2
7836,03210955,n,pisón,28
7837,03211047,n,rampa,331
7838,03211321,n,muralla,1686
7839,03211863,n,rancho,293
7840,03212565,n,campo_de_tiro,2
7841,03213474,n,estoque,19
7842,03214981,n,rayón,24
7843,03215344,n,filo_de_la_navaja,2
7844,03216128,n,sala_de_lectura,2
7845,03216680,n,realismo,97
7846,03216943,n,escariador,1
7847,03217207,n,dorso,9
7848,03217207,n,trasera,143
7849,03217207,n,reverso,178
7850,03217511,n,luneta,71
7851,03217746,n,receptor,1099
7852,03217973,n,recipiente,308
7853,03217973,n,receptáculo,64
7854,03218772,n,recibidor,17
7855,03218772,n,recibimiento,87
7856,03218948,n,nicho,342
7857,03219834,n,equipo_de_grabación,1
7858,03220068,n,grabación,4128
7859,03220253,n,grabación,137
7860,03220474,n,estudio_de_grabación,2
7861,03220663,n,tocadiscos,27
7862,03220663,n,fonógrafo,60
7863,03220663,n,tocata,24
7864,03221674,n,rectificador,4
7865,03222229,n,reducto,136
7866,03222395,n,lengüeta,152
7867,03222943,n,carrete,35
7868,03223213,n,refectorio,113
7869,03223791,n,refinería,117
7870,03224385,n,reflector,51
7871,03224511,n,réflex,4
7872,03224822,n,reformatorio,19
7873,03224822,n,correccional,13
7874,03225015,n,refractor,24
7875,03225186,n,refractómetro,1
7876,03225469,n,frigorífico,60
7877,03225469,n,nevera,57
7878,03225469,n,refrigerador,39
7879,03225816,n,asilo,283
7880,03225941,n,insignias,4
7881,03226167,n,indicador,1
7882,03226504,n,regulador,103
7883,03226864,n,rienda,202
7884,03227070,n,relé,30
7885,03227261,n,estreno,1102
7886,03227440,n,reliquia,22
7887,03227532,n,relieve,652
7888,03227696,n,claustro,832
7889,03227879,n,relicario,132
7890,03228023,n,remake,383
7891,03228145,n,remedio,324
7892,03228145,n,curativa,315
7893,03228145,n,cura,362
7894,03229727,n,réplica,481
7895,03229848,n,monumento,72
7896,03229963,n,representación,254
7897,03230402,n,reproductor,232
7898,03230840,n,centro_de_investigación,48
7899,03231167,n,reserpina,4
7900,03231387,n,tanque,5
7901,03231562,n,embalse,883
7902,03231699,n,reset,35
7903,03231947,n,residencia,243
7904,03232583,n,resistencia,46
7905,03232788,n,resonador,21
7906,03232869,n,resonador,3
7907,03233732,n,restorán,3
7908,03233732,n,restaurante,1557
7909,03234268,n,freno,83
7910,03234682,n,retícula,29
7911,03234682,n,retículo,51
7912,03234908,n,ridículo,50
7913,03235067,n,retorta,25
7914,03235539,n,retrocohete,4
7915,03235693,n,return,154
7916,03235693,n,enter,60
7917,03235693,n,intro,337
7918,03236095,n,revés,2
7919,03237030,n,reostato,1
7920,03237030,n,reóstato,1
7921,03237164,n,varilla,97
7922,03237601,n,cinta,10
7923,03238181,n,criba,38
7924,03238619,n,parhilera,3
7925,03238619,n,cumbrera,54
7926,03239566,n,rifle,371
7927,03239566,n,fusil,475
7928,03240363,n,aparejo,1
7929,03240500,n,aparejo,142
7930,03240788,n,cordaje,24
7931,03240788,n,jarcia,25
7932,03241267,n,llanta,94
7933,03241409,n,anillo,1448
7934,03241644,n,ring,570
7935,03243117,n,contrahuella,2
7936,03243338,n,remache,25
7937,03243979,n,carretera,4946
7938,03244730,n,barricada,110
7939,03245084,n,biplaza,46
7940,03245238,n,afirmado,8
7941,03245238,n,firme,5
7942,03245327,n,calzada,470
7943,03246097,n,balancín,2
7944,03246257,n,cohete,44
7945,03246471,n,cohete,1299
7946,03246920,n,mecedora,6
7947,03246920,n,balancín,36
7948,03247107,n,barra,24
7949,03247398,n,rodeo,3
7950,03247872,n,rodillo,63
7951,03248148,n,montaña_rusa,8
7952,03248765,n,laminador,9
7953,03250224,n,techo,1525
7954,03250788,n,cuarto,2489
7955,03250788,n,aposento,63
7956,03250788,n,habitación,1929
7957,03252883,n,soga,150
7958,03252883,n,maroma,12
7959,03253568,n,cordelería,8
7960,03253775,n,rosario,10
7961,03253775,n,camándula,1
7962,03254030,n,rosaleda,82
7963,03254133,n,escarapela,1
7964,03254390,n,rosetón,149
7965,03254975,n,rotativo,43
7966,03255658,n,ast,112
7967,03255795,n,rotor,165
7968,03256044,n,rotor,2
7969,03256661,n,rotunda,4
7970,03256736,n,rotonda,7
7971,03256834,n,colorete,2
7972,03256834,n,arrebol,5
7973,03256946,n,borrador,2
7974,03257236,n,ruleta,52
7975,03258138,n,mesa_redonda,20
7976,03259308,n,gomita,4
7977,03259463,n,katiuska,8
7978,03259558,n,goma,26
7979,03260212,n,gobernalle,2
7980,03260882,n,alfombra,205
7981,03261457,n,ruina,1351
7982,03261562,n,regla,14
7983,03262928,n,estribo,80
7984,03263078,n,bamba,20
7985,03263282,n,pista_de_aterrizaje,1
7986,03263720,n,sable,361
7987,03264833,n,sacabuche,1
7988,03264938,n,arpillera,1
7989,03265433,n,silla,801
7990,03265764,n,alforja,21
7991,03266127,n,sillería,540
7992,03267610,n,fiador,35
7993,03268238,n,imperdible,11
7994,03268384,n,antepecho,17
7995,03268510,n,gillette,10
7996,03268893,n,lona,98
7997,03269660,n,balandra,85
7998,03269660,n,velero,97
7999,03270723,n,ensaladera,3
8000,03271165,n,celada,17
8001,03271451,n,salón_de_belleza,1
8002,03271853,n,salina,8
8003,03272054,n,salina,2
8004,03272153,n,fuente,4
8005,03272528,n,samovar,6
8006,03273022,n,sanatorio,3
8007,03273160,n,sandalia,73
8008,03274233,n,compresa,14
8009,03274680,n,sarcófago,240
8010,03274796,n,sari,21
8011,03274970,n,pareo,2
8012,03275700,n,cartera,3
8013,03275905,n,satélite,1022
8014,03276429,n,raso,54
8015,03276429,n,satén,8
8016,03276857,n,cacerola,24
8017,03276992,n,platillo,76
8018,03277096,n,sauna,55
8019,03278396,n,aserrador,3
8020,03278695,n,saxófono,3
8021,03278695,n,saxo,247
8022,03278695,n,saxofón,744
8023,03278799,n,bombardino,7
8024,03278928,n,vaina,19
8025,03279024,n,andamio,35
8026,03279174,n,patíbulo,34
8027,03279174,n,cadalso,6
8028,03279313,n,andamiaje,16
8029,03279411,n,escala,16
8030,03279530,n,báscula,28
8031,03279791,n,bisturí,35
8032,03279791,n,escalpelo,19
8033,03279906,n,scanner,5
8034,03279906,n,explorador,37
8035,03279906,n,escáner,62
8036,03280131,n,escapulario,34
8037,03280310,n,espantapájaros,40
8038,03280442,n,bufanda,28
8039,03280931,n,perspectiva,134
8040,03281179,n,escenario,2296
8041,03281179,n,decorado,427
8042,03281918,n,colegio,3056
8043,03281918,n,escuela,8073
8044,03282500,n,buque-escuela,3
8045,03282797,n,goleta,227
8046,03282797,n,escuna,1
8047,03283373,n,cimitarra,17
8048,03283612,n,tijeras,6
8049,03284466,n,patinete,2
8050,03284561,n,hioscina,1
8051,03284561,n,escopolamina,5
8052,03284884,n,marcador,77
8053,03285260,n,estropajo,4
8054,03285371,n,gabarra,11
8055,03285572,n,codificador,54
8056,03285824,n,rascador,3
8057,03285824,n,raspador,16
8058,03286335,n,pantalla,72
8059,03287008,n,pantalla,2041
8060,03287768,n,rosca,90
8061,03287768,n,tornillo,134
8062,03288471,n,destornillador,18
8063,03289962,n,scull,13
8064,03290317,n,office,168
8065,03290519,n,escultura,2407
8066,03292086,n,sello,2984
8067,03292328,n,precinto,23
8068,03292754,n,lacre,4
8069,03293187,n,hidroplano,9
8070,03293342,n,proyector,5
8071,03293673,n,asiento,979
8072,03294261,n,asiento,48
8073,03295570,n,secobarbital,1
8074,03296186,n,segunda_base,1
8075,03296309,n,segunda,766
8076,03296519,n,segundero,3
8077,03296615,n,escritorio,399
8078,03296757,n,sector,6197
8079,03296757,n,segmento,1454
8080,03297658,n,sedán,218
8081,03297921,n,sedativo,3
8082,03297921,n,sedante,22
8083,03297921,n,calmante,7
8084,03298418,n,vivero,94
8085,03298418,n,semillero,68
8086,03298418,n,almáciga,8
8087,03298418,n,almácigo,1
8088,03298627,n,sembradora,1
8089,03299072,n,jábega,4
8090,03299229,n,sismógrafo,25
8091,03299534,n,selector,27
8092,03299804,n,alimentador,32
8093,03300301,n,orillo,1
8094,03301106,n,semiconductor,10
8095,03301325,n,dúplex,1
8096,03301887,n,garita,63
8097,03302272,n,secuencia,8
8098,03302424,n,lentejuela,16
8099,03302670,n,estameña,10
8100,03303697,n,servicio,51
8101,03304264,n,carrito,51
8102,03304491,n,servo,7
8103,03304491,n,servomecanismo,7
8104,03304686,n,aparato,1
8105,03305625,n,escaño,946
8106,03306765,n,costurero,4
8107,03307624,n,cadenas,35
8108,03307624,n,cuerdas,32
8109,03308527,n,fuste,219
8110,03308627,n,hueco,42
8111,03308777,n,tripe,5
8112,03309012,n,agitador,34
8113,03309146,n,champú,20
8114,03309644,n,caña,9
8115,03310070,n,fragmento,48
8116,03310195,n,zapa,8
8117,03310368,n,afilador,11
8118,03310855,n,afeitadora,2
8119,03311249,n,chal,31
8120,03311249,n,echarpe,6
8121,03311398,n,chirimía,7
8122,03311495,n,cizalla,12
8123,03311748,n,funda,345
8124,03311911,n,cubierta,52
8125,03312123,n,barraca,94
8126,03312123,n,cobertizo,53
8127,03312499,n,zamarra,7
8128,03312703,n,sábana,79
8129,03312865,n,obenque,6
8130,03313092,n,lámina,36
8131,03314483,n,estante,52
8132,03314483,n,estantería,106
8133,03314895,n,obús,103
8134,03314895,n,proyectil,488
8135,03314895,n,granada,1846
8136,03315097,n,caja,39
8137,03315837,n,abrigo,348
8138,03315837,n,refugio,925
8139,03316185,n,refugio,22
8140,03316185,n,protección,57
8141,03316185,n,resguardo,120
8142,03316185,n,amparo,277
8143,03316835,n,broquel,6
8144,03316835,n,rodela,11
8145,03316835,n,escudo,321
8146,03317827,n,espinillera,7
8147,03318070,n,embarcación,860
8148,03318070,n,bajel,18
8149,03318070,n,buque,3656
8150,03318070,n,barco,3723
8151,03318070,n,nave,6322
8152,03319732,n,marina_mercante,12
8153,03320411,n,astillero,576
8154,03320411,n,atarazana,22
8155,03320411,n,varadero,43
8156,03320567,n,camisa,432
8157,03321830,n,amortiguador,55
8158,03322000,n,zapato,466
8159,03323171,n,calzador,1
8160,03324474,n,galería_de_tiro,1
8161,03325022,n,establecimiento,1897
8162,03327102,n,atajo,66
8163,03328179,n,escopeta,146
8164,03328749,n,arcén,46
8165,03329639,n,pala,230
8166,03329834,n,pala,1
8167,03330277,n,ducha,109
8168,03330832,n,duchas,12
8169,03331304,n,metralla,3
8170,03331403,n,santuario,1085
8171,03332110,n,contraventana,6
8172,03332246,n,obturador,7
8173,03332861,n,volante,8
8174,03333250,n,enfermería,284
8175,03333468,n,hoz,129
8176,03333741,n,lado,138
8177,03334360,n,sidecar,21
8178,03334588,n,portillo,54
8179,03334588,n,postigo,7
8180,03335176,n,acera,154
8181,03335825,n,apartadero,31
8182,03336320,n,zaranda,2
8183,03336320,n,tamiz,35
8184,03336320,n,cedazo,6
8185,03336577,n,visor,184
8186,03337042,n,letrero,137
8187,03337245,n,marchamo,3
8188,03337486,n,silenciador,19
8189,03337991,n,silueta,6
8190,03338120,n,seda,419
8191,03338545,n,antepecho,11
8192,03338727,n,silo,163
8193,03338821,n,silo,2
8194,03338945,n,mina_de_plata,1
8195,03340699,n,camiseta,1236
8196,03340964,n,fregadero,14
8197,03341575,n,sirena,39
8198,03341826,n,sitar,45
8199,03342539,n,patín,174
8200,03342539,n,patines,4
8201,03342753,n,monopatín,33
8202,03343262,n,armadura,7
8203,03343837,n,esbozo,171
8204,03343837,n,croquis,26
8205,03344475,n,espetón,4
8206,03344475,n,brocheta,2
8207,03344475,n,espeto,3
8208,03344611,n,esquí,636
8209,03345035,n,gorro,140
8210,03345457,n,esquife,7
8211,03345684,n,pasamontañas,17
8212,03345935,n,odre,13
8213,03345935,n,zaque,7
8214,03346396,n,falda,473
8215,03346806,n,falda,7
8216,03347154,n,telesquí,2
8217,03347423,n,calavera,3
8218,03347535,n,casquete,66
8219,03347783,n,lucernario,33
8220,03347783,n,montera,20
8221,03347783,n,lucera,5
8222,03347783,n,tragaluz,17
8223,03347783,n,claraboya,41
8224,03347783,n,lumbre,18
8225,03347783,n,celaje,4
8226,03348089,n,rascacielos,323
8227,03349027,n,listón,82
8228,03349631,n,trineo,128
8229,03350044,n,coche-cama,1
8230,03350207,n,somnífero,14
8231,03350385,n,manga,2329
8232,03350642,n,funda,1
8233,03350875,n,cascabel,118
8234,03351211,n,rebanadora,2
8235,03351528,n,diapositiva,82
8236,03351953,n,cremallera,54
8237,03352956,n,cabestrillo,1
8238,03354276,n,chinela,4
8239,03354276,n,pantufla,8
8240,03354276,n,chancla,13
8241,03354276,n,zapatilla,104
8242,03354276,n,babucha,4
8243,03354972,n,balandro,7
8244,03355826,n,ranura,193
8245,03355970,n,tragaperras,9
8246,03356658,n,canal,41
8247,03356809,n,compuerta,134
8248,03356809,n,esclusa,62
8249,03357161,n,bote,57
8250,03357161,n,batel,14
8251,03357161,n,barca,252
8252,03357552,n,barquito,6
8253,03358889,n,humero,6
8254,03359154,n,fumadero,2
8255,03359504,n,bridón,1
8256,03359504,n,barbada,7
8257,03359801,n,gafete,1
8258,03359901,n,instantánea,36
8259,03360257,n,lazo,1
8260,03360643,n,redoblante,8
8261,03361559,n,redecilla,6
8262,03361949,n,esnórquel,4
8263,03362316,n,bola_de_nieve,4
8264,03362611,n,motonieve,7
8265,03363307,n,rapé,6
8266,03363407,n,tabaquera,3
8267,03363750,n,jabón,134
8268,03364107,n,jabonera,5
8269,03364657,n,calcetines,3
8270,03364657,n,calcetín,61
8271,03365002,n,encaje,89
8272,03365980,n,fenobarbital,10
8273,03366331,n,sofá,102
8274,03366831,n,suavizador,2
8275,03368223,n,soldador,16
8276,03368346,n,suela,68
8277,03368547,n,solenoide,21
8278,03368709,n,solitario,3
8279,03368813,n,escarpe,42
8280,03369110,n,sonar,69
8281,03370071,n,clasificador,56
8282,03370183,n,zoco,18
8283,03370945,n,caja,5
8284,03371714,n,banda_sonora,78
8285,03372354,n,canal,1
8286,03373049,n,sueste,9
8287,03373458,n,astronave,5
8288,03373986,n,sonda_espacial,2
8289,03374325,n,astronave,3
8290,03374325,n,cosmonave,2
8291,03374452,n,estación_espacial,2
8292,03374766,n,laya,18
8293,03374922,n,picas,2
8294,03375426,n,verga,4
8295,03375701,n,recambio,70
8296,03376335,n,entrehierro,2
8297,03376587,n,bengala,156
8298,03376671,n,bujía,11
8299,03377491,n,espátula,1
8300,03377724,n,bocina,66
8301,03378030,n,lanza,602
8302,03378225,n,arpón,48
8303,03378412,n,punta_de_lanza,5
8304,03378645,n,específico,38
8305,03379037,n,gafas,242
8306,03379037,n,lentes,5
8307,03379513,n,espectrograma,4
8308,03379513,n,espectrografía,1
8309,03379639,n,espectrógrafo,15
8310,03379767,n,espectrómetro,1
8311,03379767,n,espectrofotómetro,3
8312,03379903,n,espectroscopio,3
8313,03380246,n,espéculo,10
8314,03380472,n,badén,5
8315,03380609,n,velocímetro,7
8316,03380796,n,autódromo,81
8317,03381072,n,espermicida,1
8318,03381175,n,esfera,6
8319,03381389,n,esfinge,50
8320,03381567,n,esfigmomanómetro,1
8321,03381748,n,especiero,3
8322,03381936,n,telaraña,91
8323,03382158,n,tacos,11
8324,03382364,n,escarpia,1
8325,03382865,n,derramadero,1
8326,03382865,n,vertedor,1
8327,03382865,n,aliviadero,36
8328,03383165,n,huso,1
8329,03383483,n,centrifugadora,1
8330,03383725,n,espineta,7
8331,03384572,n,rueca,21
8332,03384572,n,torno_de_hilar,1
8333,03384760,n,espiral,1
8334,03385197,n,infiernillo,6
8335,03385657,n,asador,4
8336,03385782,n,escupidera,2
8337,03386293,n,empalme,77
8338,03386712,n,tablilla,82
8339,03386712,n,férula,14
8340,03387261,n,spoiler,16
8341,03387543,n,radio,116
8342,03387931,n,cuchara,127
8343,03388461,n,deportivo,153
8344,03389632,n,foco,24
8345,03389835,n,chorrera,31
8346,03389835,n,pitorro,1
8347,03390174,n,ramillete,36
8348,03390428,n,espátula,32
8349,03390661,n,muelle,241
8350,03391054,n,trampolín,45
8351,03391300,n,somier,2
8352,03391408,n,aspersor,15
8353,03391716,n,botavara,1
8354,03391843,n,cebadera,2
8355,03393352,n,escuadra,1359
8356,03394783,n,exprimidor,7
8357,03395486,n,estabilizador,11
8358,03395633,n,estabilizador,47
8359,03395783,n,establo,134
8360,03395783,n,cuadra,508
8361,03395783,n,caballeriza,74
8362,03395961,n,guarnicionería,2
8363,03395961,n,talabartería,9
8364,03396704,n,estadio,314
8365,03397031,n,bastón,291
8366,03397314,n,escenario,987
8367,03397646,n,portaobjetos,6
8368,03398173,n,escenografía,1
8369,03398418,n,vitral,166
8370,03398418,n,transparente,8
8371,03398418,n,vidriera,255
8372,03398827,n,escalinata,208
8373,03398827,n,escalera,1621
8374,03399509,n,tenderete,6
8375,03399509,n,caseta,149
8376,03400231,n,sello,36
8377,03400787,n,gradería,13
8378,03400787,n,gradas,72
8379,03400787,n,graderío,51
8380,03401168,n,estandarte,331
8381,03402441,n,corchete,2
8382,03402556,n,grapa,1
8383,03402655,n,grapadora,3
8384,03402811,n,estribor,69
8385,03403182,n,starter,12
8386,03404271,n,estación,7926
8387,03404795,n,estator,4
8388,03405014,n,estatua,1883
8389,03405309,n,duela,9
8390,03405460,n,estay,2
8391,03406281,n,barco_de_vapor,1
8392,03406768,n,vapor,13
8393,03407394,n,apisonadora,4
8394,03408780,n,acerería,4
8395,03408780,n,acería,37
8396,03409138,n,romana,48
8397,03409281,n,chapitel,162
8398,03409484,n,entrepuente,2
8399,03410311,n,volante,572
8400,03410436,n,estela,446
8401,03410765,n,plantilla,2
8402,03410915,n,escalón,278
8403,03410915,n,peldaño,101
8404,03411597,n,estéreo,69
8405,03412041,n,estereoscopio,4
8406,03412153,n,popa,238
8407,03412640,n,estetoscopio,7
8408,03412772,n,puchero,26
8409,03412867,n,palo,16
8410,03413564,n,estilete,9
8411,03414104,n,bodegón,143
8412,03414104,n,naturaleza_muerta,3
8413,03414798,n,estimulante,47
8414,03415110,n,estribo,2
8415,03415353,n,puntada,29
8416,03415929,n,inventario,10
8417,03416077,n,mango,293
8418,03416299,n,culata,77
8419,03416784,n,estacada,5
8420,03417221,n,bolsa,38
8421,03418877,n,estola,15
8422,03419235,n,sillar,542
8423,03419795,n,gres,19
8424,03419889,n,cantería,220
8425,03419889,n,calicanto,16
8426,03419889,n,mampostería,779
8427,03419984,n,banqueta,34
8428,03421005,n,crono,75
8429,03421005,n,cronómetro,54
8430,03421149,n,acumulador,29
8431,03421639,n,depósito,15
8432,03421885,n,almacén,33
8433,03422136,n,trastero,11
8434,03422136,n,almacén,780
8435,03422136,n,colca,1
8436,03422136,n,pañol,21
8437,03422792,n,estufa,42
8438,03422865,n,hornillo,12
8439,03422865,n,cocina,132
8440,03423493,n,recta,11
8441,03424410,n,filtro,4
8442,03424410,n,colador,8
8443,03424703,n,camisa_de_fuerza,1
8444,03425180,n,correa,34
8445,03425471,n,correa,9
8446,03425471,n,bandolera,4
8447,03426236,n,calle,10136
8448,03426879,n,trole,7
8449,03426879,n,tranvía,515
8450,03427285,n,farol,107
8451,03427285,n,farola,143
8452,03427745,n,estreptomicina,10
8453,03428010,n,tramo,9
8454,03428143,n,camilla,92
8455,03428479,n,bastidor,103
8456,03428699,n,percutor,9
8457,03428699,n,percusor,1
8458,03428889,n,cordón,290
8459,03428889,n,cordel,80
8460,03428889,n,mecate,16
8461,03428889,n,cuerda,687
8462,03428889,n,bramante,18
8463,03428889,n,guita,4
8464,03429183,n,hilera,233
8465,03430059,n,banda,252
8466,03430552,n,fluorescente,7
8467,03430790,n,estroboscopio,2
8468,03431121,n,baluarte,157
8469,03431121,n,fortaleza,732
8470,03431817,n,construcción,4005
8471,03433179,n,tornapunta,65
8472,03433357,n,tachón,1
8473,03433357,n,roblón,5
8474,03433912,n,potrero,81
8475,03433912,n,acaballadero,3
8476,03433996,n,estudio,6629
8477,03435353,n,chiquero,6
8478,03435353,n,zahúrda,1
8479,03435353,n,pocilga,9
8480,03435353,n,cochiquera,1
8481,03435611,n,aguja,4
8482,03435902,n,contenido,3503
8483,03436196,n,metralleta,24
8484,03436357,n,submarino,1152
8485,03437203,n,subestación,39
8486,03437355,n,subtilisina,5
8487,03437489,n,estación_de_metro,2
8488,03437718,n,metro,127
8489,03438292,n,ante,42
8490,03438415,n,azucarera,18
8491,03438415,n,azucarero,14
8492,03438739,n,traje,78
8493,03439283,n,suite,243
8494,03439744,n,sulfamida,8
8495,03440172,n,sulfanilamida,7
8496,03440994,n,total,316
8497,03441759,n,bies,3
8498,03442091,n,reloj_de_sol,1
8499,03442944,n,solárium,2
8500,03442944,n,solario,6
8501,03443129,n,capota,27
8502,03443593,n,solana,80
8503,03443883,n,sobrealimentador,6
8504,03444253,n,autoservicio,10
8505,03444253,n,supermercado,334
8506,03444253,n,súper,126
8507,03444393,n,superestructura,60
8508,03444976,n,soporte,828
8509,03445888,n,apoyo,94
8510,03446739,n,supositorio,6
8511,03446887,n,supresor,13
8512,03447223,n,superficie,5995
8513,03449068,n,gasa,2
8514,03449611,n,sobrepelliz,2
8515,03449725,n,superrealismo,1
8516,03449725,n,surrealismo,136
8517,03450747,n,suspensión,88
8518,03450987,n,puente_colgante,9
8519,03451778,n,sutura,1
8520,03451869,n,fregona,3
8521,03452588,n,chaqué,4
8522,03454043,n,suéter,28
8523,03454043,n,jersey,129
8524,03454255,n,mallas,1
8525,03454391,n,sudadera,16
8526,03455079,n,piscina,619
8527,03455370,n,bañador,19
8528,03455370,n,traje_de_baño,4
8529,03455563,n,columpio,33
8530,03455902,n,vara,288
8531,03456067,n,interruptor,142
8532,03456338,n,desviación,1
8533,03456767,n,centralita,60
8534,03457380,n,espada,1862
8535,03458161,n,sinagoga,144
8536,03458161,n,aljama,20
8537,03458263,n,sincrociclotrón,1
8538,03459051,n,sincrotrón,17
8539,03459512,n,sintetismo,3
8540,03459673,n,jeringa,40
