,Word,Senses,SynsetPoS,PoS,Conf,Exp,Mark
368,'Alianza_do_Norte',1,glg-30-08476425-n,n,99.0,wnt6dic_01,------
369,'Alice_B._Toklas',1,glg-30-11345017-n,n,99.0,capitals,------
370,'Alice_Paul',1,glg-30-11226614-n,n,99.0,capitals,------
371,'Alice_Walker',1,glg-30-11371125-n,n,99.0,capitals,------
372,'Alicia_Alonso',1,glg-30-10815343-n,n,99.0,capitals,------
373,'Alistair_Cooke',1,glg-30-10908756-n,n,99.0,capitals,------
374,'Alka-Seltzer',1,glg-30-14776924-n,n,99.0,bootstrap,------
375,'Alla_Nazimova',1,glg-30-11201941-n,n,99.0,capitals,------
376,'Allen_Ginsberg',1,glg-30-11000660-n,n,99.0,capitals,------
377,'Allen_Tate',1,glg-30-11332423-n,n,99.0,wnt6dic-0_02,------
378,'Allentown',1,glg-30-09134999-n,n,99.0,wnt6dic_02,------
379,'Allosaurus',1,glg-30-01714231-n,n,99.0,wnt6dic-0_03,------
380,'Almati',1,glg-30-09020299-n,n,99.0,galipedia,------
381,'Alois_Senefelder',1,glg-30-11292662-n,n,99.0,capitals,------
382,'Alosa',1,glg-30-02530294-n,n,99.0,dbpedia_ili,------
383,'Alpes',1,glg-30-09194357-n,n,99.0,dic-moneng-1trad-uni,------
384,'Alpha_Aquilae',1,glg-30-09194938-n,n,99.0,galipedia,------
385,'Alpha_Boötis',1,glg-30-09205334-n,n,99.0,galipedia,------
386,'Alpha_Centauri',1,glg-30-09193772-n,n,99.0,capitals,------
387,'Alpha_Orionis',1,glg-30-09219731-n,n,99.0,capitals,------
388,'Alpha_Scorpii',1,glg-30-09198997-n,n,99.0,galipedia,------
389,'Alpha_Tauri',1,glg-30-09192462-n,n,99.0,galipedia,------
390,'Alphonse_Bertillon',1,glg-30-10849213-n,n,99.0,capitals,------
391,'Alsacia',1,glg-30-08940209-n,n,99.0,galipedia,------
392,'Althea_Gibson',1,glg-30-10998117-n,n,99.0,capitals,------
393,'Alto_Exipto',1,glg-30-08898002-n,n,99.0,wnt6dic_02,------
394,'Altos_do_Golán',1,glg-30-08794574-n,n,99.0,wnt7-0-noeva-c,------
395,'Alvar_Aalto',1,glg-30-10806693-n,n,99.0,capitals,------
396,'Alvin_Ailey',1,glg-30-10810671-n,n,99.0,capitals,------
397,'Alxer',1,glg-30-08706058-n,n,99.0,galipedia,------
398,'Alxeria',1,glg-30-08705397-n,n,99.0,galipedia,------
399,'Alá',1,glg-30-09538544-n,n,99.0,galipedia,------
400,'Alí_Babá',1,glg-30-09782946-n,n,99.0,capitals,------
401,'Am',1,glg-30-14628494-n,n,99.0,bootstrap,------
402,'Amarillo',1,glg-30-09142771-n,n,99.0,wnt6dic_02,------
403,'Amaterasu',1,glg-30-09534675-n,n,99.0,wnt7-0-noeva-c,------
404,'Ambrose_Bierce',1,glg-30-10851139-n,n,99.0,capitals,------
405,'Ambrosio_De_Milán',1,glg-30-10815648-n,n,99.0,galipedia,------
406,'Amedeo_Avogadro',1,glg-30-10830046-n,n,99.0,capitals,------
407,'Ameixa',1,glg-30-12637729-n,n,99.0,galipedia,------
408,'Amelia_Earhart',1,glg-30-10947403-n,n,99.0,capitals,------
409,'American_Stock_Exchange',1,glg-30-02701871-n,n,99.0,capitals,------
410,'Americanización',1,glg-30-13429888-n,n,99.0,galipedia,------
411,'Amerigo_Vespucci',1,glg-30-11365100-n,n,99.0,capitals,------
412,'Amia_calva',1,glg-30-02639087-n,n,99.0,wnt6dic-0_03,------
413,'Amorodeira',1,glg-30-12629946-n,n,99.0,galipedia,------
414,'Amphibia',1,glg-30-01625747-n,n,99.0,dbpedia_multi,------
415,'Amur',1,glg-30-09196103-n,n,99.0,cies_cap,------
416,'Amy_Lowell',1,glg-30-11142517-n,n,99.0,capitals,------
417,'Amán',1,glg-30-08927548-n,n,99.0,galipedia,------
418,'América',2,glg-30-09195615-n,n,99.0,wnt7-0-noeva,------
419,'América',1,glg-30-09044862-n,n,99.0,capitals,------
420,'América_Central',1,glg-30-08735705-n,n,99.0,xomwn_cldr,------
421,'América_Latina',1,glg-30-09022831-n,n,99.0,wnt7-0-noeva-c_02,------
422,'América_do_Norte',1,glg-30-09372504-n,n,99.0,xomwn_cldr,------
423,'América_do_Sur',2,glg-30-08173289-n,n,99.0,capitals,------
424,'América_do_Sur',1,glg-30-09440400-n,n,99.0,capitals,------
425,'Américo_Vespucio',1,glg-30-11365100-n,n,99.0,capitals,------
426,'Amón',1,glg-30-09511368-n,n,99.0,galipedia,------
427,'Anacardium',1,glg-30-12759120-n,n,99.0,wnt6dic-0_02,------
428,'Anaheim',1,glg-30-09062015-n,n,99.0,wnt6dic_02,------
429,'Anapsida',1,glg-30-01661404-n,n,99.0,wnt6dic-0_01,------
430,'Anarhichadidae',1,glg-30-02616572-n,n,99.0,dbpedia_ili,------
431,'Anas',1,glg-30-01847565-n,n,99.0,dbpedia_ili,------
432,'Anas_crecca',1,glg-30-01848323-n,n,99.0,wnt6dic-0_03,------
433,'Anas_discors',1,glg-30-01848453-n,n,99.0,wnt6dic-0_03,------
434,'Anas_mollissima',1,glg-30-01853195-n,n,99.0,wnt6dic-0_03,------
435,'Anas_penelope',1,glg-30-01848648-n,n,99.0,wnt6dic-0_03,------
436,'Anatole_France',1,glg-30-10977368-n,n,99.0,capitals,------
437,'Anatoli_Karpov',1,glg-30-11096991-n,n,99.0,capitals,------
438,'Anatolia',1,glg-30-08701942-n,n,99.0,galipedia,------
439,'Anaximandro_De_Mileto',1,glg-30-10816644-n,n,99.0,galipedia,------
440,'Anaxágoras_De_Clazomenas',1,glg-30-10816424-n,n,99.0,galipedia,------
441,'Ancara',1,glg-30-09040601-n,n,99.0,galipedia,------
442,'Ancohuma',1,glg-30-09196302-n,n,99.0,cies_cap,------
443,'Andalucía',1,glg-30-08493261-n,n,99.0,wnt7-0-noeva,------
444,'Anders_Celsius',1,glg-30-10888891-n,n,99.0,capitals,------
445,'Andes',1,glg-30-09196611-n,n,99.0,dic-moneng-1trad-uni,------
446,'Andhra_Pradesh',1,glg-30-08904954-n,n,99.0,capitals,------
447,'Andorra',1,glg-30-09023118-n,n,99.0,wnt6dic_02,------
448,'Andrea_Guarneri',1,glg-30-11017831-n,n,99.0,capitals,------
449,'Andrea_Mantegna',1,glg-30-11154857-n,n,99.0,capitals,------
450,'Andrea_Palladio',1,glg-30-11221495-n,n,99.0,capitals,------
451,'Andreas_Vesalius',1,glg-30-11364419-n,n,99.0,capitals,------
452,'Andrei_Gromiko',1,glg-30-11017118-n,n,99.0,wnt6dic_02,------
453,'Andrew_Carnegie',1,glg-30-10882988-n,n,99.0,capitals,------
454,'Andrew_Dickson_White',1,glg-30-11383546-n,n,99.0,capitals,------
455,'Andrew_Fielding_Huxley',1,glg-30-11069974-n,n,99.0,capitals,------
456,'Andrew_Huxley',1,glg-30-11069974-n,n,99.0,capitals,------
457,'Andrew_Jackson',1,glg-30-11075823-n,n,99.0,capitals,------
458,'Andrew_Johnson',1,glg-30-11088059-n,n,99.0,capitals,------
459,'Andrew_Lloyd_Webber',1,glg-30-11136405-n,n,99.0,capitals,------
460,'Andrew_Marvell',1,glg-30-11160361-n,n,99.0,capitals,------
461,'Andrew_W._Mellon',1,glg-30-11172609-n,n,99.0,capitals,------
462,'Andrew_Wyeth',1,glg-30-11400126-n,n,99.0,capitals,------
463,'Andrzej_Wajda',1,glg-30-11370554-n,n,99.0,capitals,------
464,'André_Apóstolo',1,glg-30-10818088-n,n,99.0,capitals,------
465,'Andrómeda',1,glg-30-09497364-n,n,99.0,wnt7-0-noeva-c_02,------
466,'Andy_Warhol',1,glg-30-11374448-n,n,99.0,capitals,------
467,'Angiospermae',1,glg-30-11664929-n,n,99.0,wnt6dic-0_01,------
468,'Anglesey',1,glg-30-08895928-n,n,99.0,galipedia,------
469,'Anglicismo',1,glg-30-07081473-n,n,99.0,galipedia,------
470,'Angola',1,glg-30-08707917-n,n,99.0,wnt7-0-noeva,------
471,'Anguilla',1,glg-30-08708742-n,n,99.0,xomwn_cldr,------
472,'Anguis_fragilis',1,glg-30-01690149-n,n,99.0,wnt6dic-0_03,------
473,'Animalia',1,glg-30-01313093-n,n,99.0,wnt6dic-0_01,------
474,'Anjou',1,glg-30-08940371-n,n,99.0,cies_cap,------
475,'Ankylosaurus',1,glg-30-01702256-n,n,99.0,wnt6dic-0_03,------
476,'Ann_Arbor',1,glg-30-09100223-n,n,99.0,capitals,------
477,'Anna_Pavlova',1,glg-30-11227400-n,n,99.0,capitals,------
478,'Annaba',1,glg-30-08706247-n,n,99.0,galipedia,------
479,'Annapolis',1,glg-30-09094217-n,n,99.0,wnt6dic_02,------
480,'Annapurna',1,glg-30-09197945-n,n,99.0,galipedia,------
481,'Anne_Boleyn',1,glg-30-10855431-n,n,99.0,capitals,------
482,'Anne_Bradstreet',1,glg-30-10861174-n,n,99.0,capitals,------
483,'Anne_Brontë',1,glg-30-10865860-n,n,99.0,dbpedia_ili,------
484,'Anne_Hathaway',1,glg-30-11034485-n,n,99.0,capitals,------
485,'Anne_Hutchinson',1,glg-30-11069085-n,n,99.0,capitals,------
486,'Anne_Robert_Jacques_Turgot',1,glg-30-11352192-n,n,99.0,capitals,------
487,'Anne_Sexton',1,glg-30-11294582-n,n,99.0,capitals,------
488,'Anne_Sullivan',1,glg-30-11324428-n,n,99.0,capitals,------
489,'Annelida',1,glg-30-01934207-n,n,99.0,wnt6dic-0_01,------
490,'Annie_Oakley',1,glg-30-11210806-n,n,99.0,capitals,------
491,'Anselmo_de_Canterbury',1,glg-30-10818860-n,n,99.0,dbpedia_ili,------
492,'Anser',1,glg-30-01856225-n,n,99.0,dbpedia_ili,------
493,'Anser_anser',1,glg-30-01856553-n,n,99.0,wnt6dic-0_03,------
494,'Anseriformes',1,glg-30-01845272-n,n,99.0,galipedia,------
495,'Anseriformes',2,glg-30-01860337-n,n,99.0,dbpedia_ili,------
496,'Anserinae',1,glg-30-01858023-n,n,99.0,galipedia,------
497,'Antabus',1,glg-30-03214051-n,n,99.0,cies_lex,------
498,'Antabuse',1,glg-30-03214051-n,n,99.0,cies_lex,------
499,'Antalya',1,glg-30-09040839-n,n,99.0,galipedia,------
500,'Antananarivo',1,glg-30-08962465-n,n,99.0,galipedia,------
501,'Anthony_Burgess',1,glg-30-10872505-n,n,99.0,capitals,------
502,'Anthony_Hopkins',1,glg-30-11059438-n,n,99.0,capitals,------
503,'Anthony_Trollope',1,glg-30-11349207-n,n,99.0,capitals,------
504,'Anthony_Wayne',1,glg-30-11377564-n,n,99.0,capitals,------
505,'Anthriscus',1,glg-30-12932532-n,n,99.0,wnt6dic-0_02,------
506,'Anthropopithecus_erectus',1,glg-30-02473720-n,n,99.0,wnt6dic-0_03,------
507,'Anthus',1,glg-30-01528542-n,n,99.0,wnt7-0-noeva-c_02,------
508,'Antidorcas',1,glg-30-02423465-n,n,99.0,dbpedia_ili,------
509,'Antiga_e_Barbuda',1,glg-30-08709704-n,n,99.0,wnt6dic_02,------
510,'Antigo_Réxime',1,glg-30-08051739-n,n,99.0,dbpedia_ili,------
511,'Antigo_Testamento',1,glg-30-06449735-n,n,99.0,wnt7-0-noeva,------
512,'Antillas',1,glg-30-08747737-n,n,99.0,dic-moneng-1trad-uni,------
513,'Antillas_Neerlandesas',1,glg-30-08748499-n,n,99.0,wnt6dic_01,------
514,'Antilope',1,glg-30-02420389-n,n,99.0,dbpedia_ili,------
515,'Antioquía',1,glg-30-09040998-n,n,99.0,galipedia,------
516,'Antlia',1,glg-30-09200527-n,n,99.0,galipedia,------
517,'Antofagasta',1,glg-30-08721145-n,n,99.0,galipedia,------
518,'Antoine_Henri_Becquerel',1,glg-30-10840563-n,n,99.0,capitals,------
519,'Antoine_Lavoisier',1,glg-30-11119917-n,n,99.0,capitals,------
520,'Anton_Bruckner',1,glg-30-10868025-n,n,99.0,capitals,------
521,'Anton_Chekhov',1,glg-30-10894652-n,n,99.0,capitals,------
522,'Antoni_Gaudí',1,glg-30-10992336-n,n,99.0,dbpedia_ili,------
523,'Antonin_Dvorak',1,glg-30-10946961-n,n,99.0,wnt6dic-0_02,------
524,'Antonio_López_de_Santa_Anna',1,glg-30-11280905-n,n,99.0,capitals,------
525,'Antonio_Pignatelli',1,glg-30-11072673-n,n,99.0,galnedit,------
526,'Antonio_Stradivari',1,glg-30-11320821-n,n,99.0,capitals,------
527,'Antonio_Vivaldi',1,glg-30-11367910-n,n,99.0,capitals,------
528,'Antony_Tudor',1,glg-30-11351677-n,n,99.0,capitals,------
529,'Antozoos',1,glg-30-01913838-n,n,99.0,galipedia,------
530,'Antuerpen',1,glg-30-08850741-n,n,99.0,galipedia,------
531,'Antártida',1,glg-30-09198106-n,n,99.0,galipedia,------
532,'Antígona',1,glg-30-09596374-n,n,99.0,dic-moneng-1trad-uni,------
533,'Anubis',1,glg-30-09511712-n,n,99.0,cies_cap,------
534,'Anura',1,glg-30-01639369-n,n,99.0,dbpedia_multi,------
535,'Anwar_Sadat',1,glg-30-11277900-n,n,99.0,capitals,------
536,'Anwar_el-Sadat',1,glg-30-11277900-n,n,99.0,capitals,------
537,'Aníbal',1,glg-30-11028196-n,n,99.0,galipedia,------
538,'Apalaches',1,glg-30-09201301-n,n,99.0,wnt6dic_01,------
539,'Apatosaurus',1,glg-30-01709484-n,n,99.0,wnt6dic-0_03,------
540,'Apatura_iris',1,glg-30-02278980-n,n,99.0,wnt6dic-0_03,------
541,'Apeldoorn',1,glg-30-08950035-n,n,99.0,galipedia,------
542,'Apeninos',1,glg-30-09200874-n,n,99.0,dbpedia_ili,------
543,'Apia',1,glg-30-08991752-n,n,99.0,galipedia,------
544,'Apis',1,glg-30-02208143-n,n,99.0,wnt6dic-0_02,------
545,'Aplysia',1,glg-30-01951107-n,n,99.0,wnt6dic-0_02,------
546,'Apocalipse',1,glg-30-06447897-n,n,99.0,wnt7-0-noeva-c_02,------
547,'Apodidae',1,glg-30-01831930-n,n,99.0,dbpedia_multi,------
548,'Apolo',1,glg-30-09553767-n,n,99.0,galipedia,------
549,'Apus',1,glg-30-09201714-n,n,99.0,galipedia,------
550,'Apus',2,glg-30-01832381-n,n,99.0,dbpedia_multi,------
551,'Apóstolo_Tomé',1,glg-30-11338796-n,n,99.0,capitals,------
552,'Apóstolo_Xoán',1,glg-30-11085924-n,n,99.0,capitals,------
553,'Aquarius',1,glg-30-09201840-n,n,99.0,galnedit,4_culto
554,'Aquila',1,glg-30-01614195-n,n,99.0,dbpedia_multi,------
555,'Aquiles',1,glg-30-09594298-n,n,99.0,galipedia,------
556,'Aquisgrán',1,glg-30-08769439-n,n,99.0,wnt6dic_02,------
557,'Aquitania',1,glg-30-08940517-n,n,99.0,galipedia,------
558,'Ar',1,glg-30-14628920-n,n,99.0,bootstrap,------
559,'Ara',1,glg-30-01818409-n,n,99.0,dbpedia_multi,------
560,'Arabia',1,glg-30-08847694-n,n,99.0,dbpedia_ili,------
561,'Arabia_Saudita',1,glg-30-08993288-n,n,99.0,xomwn_cldr,------
562,'Araceae',1,glg-30-11778534-n,n,99.0,galipedia,------
563,'Aragón',1,glg-30-09027460-n,n,99.0,dbpedia_ili,------
564,'Arca',1,glg-30-01963136-n,n,99.0,wnt6dic-0_02,------
565,'Arcaico',1,glg-30-15129220-n,n,99.0,galipedia,------
566,'Arcangelo_Corelli',1,glg-30-10910948-n,n,99.0,capitals,------
567,'Arcansas',1,glg-30-09206375-n,n,99.0,galipedia,------
568,'Arcansas',2,glg-30-09059274-n,n,99.0,wnt6dic_02,------
569,'Arcella',1,glg-30-01394492-n,n,99.0,dbpedia_multi,------
570,'Archibald_MacLeish',1,glg-30-11148152-n,n,99.0,capitals,------
571,'Archosauria',1,glg-30-01695259-n,n,99.0,wnt6dic-0_01,------
572,'Arecaceae',1,glg-30-12581381-n,n,99.0,wnt6dic-0_02,------
573,'Arenaria_interpres',1,glg-30-02025239-n,n,99.0,wnt6dic-0_03,------
574,'Arenicola_marina',1,glg-30-01936671-n,n,99.0,wnt6dic-0_02,------
575,'Arequipa',1,glg-30-08979590-n,n,99.0,galipedia,------
576,'Ares',1,glg-30-09555236-n,n,99.0,galipedia,------
577,'Argo_Navis',1,glg-30-09205607-n,n,99.0,wnt7-0-noeva-c_02,------
578,'Argonauta',1,glg-30-01970502-n,n,99.0,dbpedia_multi,------
579,'Argonauta_argo',1,glg-30-01970667-n,n,99.0,dbpedia_multi,------
580,'Arianismo',1,glg-30-06187756-n,n,99.0,galipedia,------
581,'Aries',1,glg-30-08686129-n,n,99.0,galnedit,------
582,'Aries',2,glg-30-09206133-n,n,99.0,galnedit,------
583,'Ariete',2,glg-30-09206133-n,n,99.0,galnedit,------
584,'Ariete',1,glg-30-08686129-n,n,99.0,galnedit,------
585,'Ario',1,glg-30-10822567-n,n,99.0,galipedia,------
586,'Aristarco_de_Samos',1,glg-30-10822027-n,n,99.0,wnt6dic_02,------
587,'Aristide_Maillol',1,glg-30-11149867-n,n,99.0,capitals,------
588,'Aristófanes',1,glg-30-10822211-n,n,99.0,galipedia,------
589,'Aristóteles',1,glg-30-10822338-n,n,99.0,galipedia,------
590,'Arizona',1,glg-30-09057311-n,n,99.0,galipedia,------
591,'Arizona',2,glg-30-01733346-n,n,99.0,dbpedia_multi,------
592,'Armada_dos_Estados_Unidos',1,glg-30-08191987-n,n,99.0,capitals,------
593,'Armenia',1,glg-30-09017526-n,n,99.0,galipedia,------
594,'Arnhem',1,glg-30-08950230-n,n,99.0,galipedia,------
595,'Arnold_Joseph_Toynbee',1,glg-30-11347317-n,n,99.0,capitals,------
596,'Arnold_Palmer',1,glg-30-11221650-n,n,99.0,capitals,------
597,'Arnold_Schönberg',1,glg-30-11285902-n,n,99.0,wnt6dic_02,------
598,'Arnold_Toynbee',1,glg-30-11347317-n,n,99.0,capitals,------
599,'Arquimedes',1,glg-30-10821514-n,n,99.0,galipedia,------
600,'Arquímedes',1,glg-30-10821514-n,n,99.0,dic-moneng-1trad-uni,------
601,'Art_Tatum',1,glg-30-11332688-n,n,99.0,capitals,------
602,'Art_déco',1,glg-30-08465118-n,n,99.0,wnt6dic-0_01,------
603,'Artaxerxes_I',1,glg-30-10824541-n,n,99.0,capitals,------
604,'Artaxerxes_II',1,glg-30-10824710-n,n,99.0,capitals,------
605,'Arthropoda',1,glg-30-01767199-n,n,99.0,wnt6dic-0_01,------
606,'Arthur_Ashe',1,glg-30-10825718-n,n,99.0,capitals,------
607,'Arthur_Compton',1,glg-30-10905703-n,n,99.0,capitals,------
608,'Arthur_Conan_Doyle',1,glg-30-10906462-n,n,99.0,capitals,------
609,'Arthur_Edwin_Kennelly',1,glg-30-11101250-n,n,99.0,capitals,------
610,'Arthur_Evans',1,glg-30-10963254-n,n,99.0,capitals,------
611,'Arthur_Fiedler',1,glg-30-10970488-n,n,99.0,capitals,------
612,'Arthur_Holly_Compton',1,glg-30-10905703-n,n,99.0,capitals,------
613,'Arthur_Holmes',1,glg-30-11056799-n,n,99.0,capitals,------
614,'Arthur_Honegger',1,glg-30-11057679-n,n,99.0,capitals,------
615,'Arthur_James_Balfour',1,glg-30-10832568-n,n,99.0,capitals,------
616,'Arthur_Koestler',1,glg-30-11108584-n,n,99.0,capitals,------
617,'Arthur_Laffer',1,glg-30-11114285-n,n,99.0,capitals,------
618,'Arthur_Miller',1,glg-30-11179923-n,n,99.0,capitals,------
619,'Arthur_Rimbaud',1,glg-30-11262765-n,n,99.0,capitals,------
620,'Arthur_Rubinstein',1,glg-30-11273479-n,n,99.0,capitals,------
621,'Arthur_Schopenhauer',1,glg-30-11286354-n,n,99.0,capitals,------
622,'Arthur_Stanley_Eddington',1,glg-30-10948478-n,n,99.0,cies_cap,------
623,'Arthur_Sullivan',1,glg-30-11324212-n,n,99.0,capitals,------
624,'Arthur_Symons',1,glg-30-11327650-n,n,99.0,capitals,------
625,'Arthur_Wellesley',1,glg-30-11380923-n,n,99.0,capitals,------
626,'Artie_Shaw',1,glg-30-11296429-n,n,99.0,capitals,------
627,'Artigos_da_Confederación',1,glg-30-06533863-n,n,99.0,wnt6dic_02,------
628,'Artiodactyla',1,glg-30-02394068-n,n,99.0,wnt6dic-0_02,------
629,'Artur_Schnabel',1,glg-30-11285456-n,n,99.0,capitals,------
630,'Arturo_Toscanini',1,glg-30-11346257-n,n,99.0,capitals,------
631,'Aruba',1,glg-30-08748794-n,n,99.0,galipedia,------
632,'Arum_italicum',1,glg-30-11780148-n,n,99.0,galnedit,------
633,'Arum_maculatum',1,glg-30-11780148-n,n,99.0,galnedit,------
634,'Arxentina',1,glg-30-08711974-n,n,99.0,galipedia,------
635,'As',1,glg-30-14629149-n,n,99.0,bootstrap,------
636,'Asa_Gray',1,glg-30-11012474-n,n,99.0,capitals,------
637,'Asaph_Hall',1,glg-30-11024419-n,n,99.0,capitals,------
638,'Ascaris_lumbricoides',1,glg-30-01930852-n,n,99.0,wnt6dic-0_02,------
639,'Asclepio',1,glg-30-09559201-n,n,99.0,galipedia,------
640,'Ascophyllum',1,glg-30-01405442-n,n,99.0,wnt6dic-0_02,------
641,'Asdrúbal',1,glg-30-11033631-n,n,99.0,wnt6dic_01,------
642,'Asento_Perigoso',1,glg-30-04216302-n,n,99.0,wnt6dic_02,------
643,'Asgard',1,glg-30-05626767-n,n,99.0,wnt6dic_02,------
644,'Asheville',1,glg-30-09128040-n,n,99.0,wnt6dic_02,------
645,'Ashley_Montagu',1,glg-30-11186356-n,n,99.0,capitals,------
646,'Asia',1,glg-30-09207288-n,n,99.0,galipedia,------
647,'Asiria',1,glg-30-08918944-n,n,99.0,galipedia,------
648,'Asirioloxía',1,glg-30-06144762-n,n,99.0,galipedia,------
649,'Ask_Jeeves',1,glg-30-06579294-n,n,99.0,cies_cap,------
650,'Asociación_Nacional_do_Rifle',1,glg-30-08375722-n,n,99.0,capitals,------
651,'Asociación_para_a_Defensa_do_Ulster',1,glg-30-08046759-n,n,99.0,capitals,------
652,'Aspidistra_elatior',1,glg-30-12443323-n,n,99.0,cies_lex,------
653,'Aspleniaceae',1,glg-30-13179972-n,n,99.0,galipedia,------
654,'Assam',1,glg-30-08902097-n,n,99.0,galipedia,------
655,'Assurbanipal',1,glg-30-10826033-n,n,99.0,galipedia,------
656,'Astacidae',1,glg-30-01984958-n,n,99.0,dbpedia_ili,------
657,'Astana',1,glg-30-09020119-n,n,99.0,wnt7-0-noeva-c_02,------
658,'Astarte',1,glg-30-09516323-n,n,99.0,galipedia,------
659,'Asteridae',1,glg-30-11910835-n,n,99.0,galipedia,------
660,'Asteroidea',1,glg-30-02317212-n,n,99.0,wnt6dic-0_01,------
661,'Astrakhan',1,glg-30-09004358-n,n,99.0,galipedia,------
662,'Asuán',1,glg-30-08898457-n,n,99.0,galipedia,------
663,'At',1,glg-30-14629561-n,n,99.0,bootstrap,------
664,'Atanasio_de_Alexandría',1,glg-30-10827155-n,n,99.0,wnt7-0-noeva,------
665,'Atenas',1,glg-30-08785343-n,n,99.0,galipedia,------
666,'Atenea',1,glg-30-09557387-n,n,99.0,galipedia,------
667,'Athol_Fugard',1,glg-30-10984979-n,n,99.0,capitals,------
668,'Atila',1,glg-30-10827678-n,n,99.0,galipedia,------
669,'Atlanta',1,glg-30-09076675-n,n,99.0,dbpedia_ili,------
670,'Atlantic_City',1,glg-30-09112857-n,n,99.0,capitals,------
671,'Atlántico',1,glg-30-09209263-n,n,99.0,galnedit,------
672,'Atlántico_Medio',1,glg-30-09049303-n,n,99.0,wnt7-0-noeva-c,------
673,'Atlántida',1,glg-30-05626929-n,n,99.0,galipedia,------
674,'Attilio',1,glg-30-05263448-n,n,99.0,bootstrap,------
675,'Atón',1,glg-30-09511875-n,n,99.0,galipedia,------
676,'Au',1,glg-30-14638799-n,n,99.0,bootstrap,------
677,'Auckland',1,glg-30-08972920-n,n,99.0,galipedia,------
678,'August_Strindberg',1,glg-30-11322481-n,n,99.0,capitals,------
679,'Auguste_Comte',1,glg-30-10906234-n,n,99.0,capitals,------
680,'Auguste_Rodin',1,glg-30-11267949-n,n,99.0,capitals,------
681,'Augustin_Jean_Fresnel',1,glg-30-10981961-n,n,99.0,capitals,------
682,'Augustus_Pugin',1,glg-30-11248232-n,n,99.0,wnt7-0-noeva,------
683,'Aum_Shinrikyo',1,glg-30-08017614-n,n,99.0,capitals,------
684,'Aureomicina',1,glg-30-03023415-n,n,99.0,semcor_br-e27,------
685,'Auriga',1,glg-30-09211056-n,n,99.0,wnt6dic_01,------
686,'Aurora',1,glg-30-09572113-n,n,99.0,cies_cap,------
687,'Australia',1,glg-30-08831004-n,n,99.0,galipedia,------
688,'Australia',2,glg-30-09211266-n,n,99.0,xomwn_cldr,------
689,'Australia_Meridional',1,glg-30-08834408-n,n,99.0,capitals,------
690,'Australia_Occidental',1,glg-30-08834654-n,n,99.0,capitals,------
691,'Australopithecus',1,glg-30-02475821-n,n,99.0,galipedia,------
692,'Australopithecus_afarensis',1,glg-30-02476567-n,n,99.0,wnt6dic_03,------
693,'Australopithecus_africanus',1,glg-30-02476870-n,n,99.0,wnt7-0-noeva-c_02,------
694,'Australopithecus_boisei',1,glg-30-02477028-n,n,99.0,wnt6dic-0_03,------
695,'Austria',1,glg-30-08845555-n,n,99.0,wnt7-0-noeva-c_03,------
696,'Autoridade_Nacional_Palestina',1,glg-30-08320923-n,n,99.0,dbpedia_ili,------
697,'Avemaría',1,glg-30-06456515-n,n,99.0,capitals,------
698,'Avena',1,glg-30-12109719-n,n,99.0,galipedia,------
699,'Avena_sativa',1,glg-30-12110085-n,n,99.0,dbpedia_ili,------
700,'Averell_Harriman',1,glg-30-11030025-n,n,99.0,cies_cap,------
701,'Averroes',1,glg-30-10829450-n,n,99.0,galipedia,------
702,'Aves',1,glg-30-01502262-n,n,99.0,wnt6dic_01,------
703,'Avesta',1,glg-30-06430996-n,n,99.0,galipedia,------
704,'Avicena',1,glg-30-10829733-n,n,99.0,galipedia,------
705,'Aviñón',1,glg-30-08934313-n,n,99.0,galipedia,------
706,'Avon',1,glg-30-08881153-n,n,99.0,dbpedia_ili,------
707,'Axencia_Central_de_Intelixencia',1,glg-30-08124971-n,n,99.0,capitals,------
708,'Axencia_Federal_de_Xestión_de_Emerxencias',1,glg-30-08123970-n,n,99.0,capitals,------
709,'Axencia_Nacional_de_Intelixencia_Xeoespacial',1,glg-30-08396537-n,n,99.0,wnt6dic-0_02,------
710,'Axencia_de_Protección_Ambiental',1,glg-30-08122960-n,n,99.0,capitals,------
711,'Axencia_de_Seguridade_Nacional',1,glg-30-08348091-n,n,99.0,capitals,------
712,'Ayn_Rand',1,glg-30-11253630-n,n,99.0,capitals,------
713,'Ayr',1,glg-30-08892327-n,n,99.0,galipedia,------
714,'Aythya_ferina',1,glg-30-01851038-n,n,99.0,wnt6dic-0_03,------
715,'Aythya_marila',1,glg-30-01851573-n,n,99.0,wnt6dic-0_03,------
716,'Azores',1,glg-30-08985345-n,n,99.0,galipedia,------
717,'Azteca',1,glg-30-09648911-n,n,99.0,galipedia,------
718,'B',1,glg-30-05400978-n,n,99.0,bootstrap,------
719,'B',2,glg-30-14631871-n,n,99.0,bootstrap,------
720,'B',4,glg-30-13713521-n,n,99.0,dbpedia_multi,------
721,'B-52',1,glg-30-02766044-n,n,99.0,cies_cap,------
