,Synset,Glosa
11753,102242942,None
11754,102243065,None
11755,102243209,None
11756,102243351,None
11757,102243562,None
11758,102243744,None
11759,102243878,None
11760,102244007,None
11761,102244173,None
11762,102244396,None
11763,102244515,None
11764,102244670,None
11765,102244797,None
11766,102244963,None
11767,102245111,None
11768,102245239,None
11769,102245443,None
11770,102245592,None
11771,102246011,None
11772,102246284,None
11773,102246487,None
11774,102246628,None
11775,102246822,None
11776,102246941,None
11777,102247076,None
11778,102247216,None
11779,102247363,None
11780,102247511,None
11781,102247655,None
11782,102247950,None
11783,102248062,None
11784,102248147,None
11785,102248368,None
11786,102248510,None
11787,102248744,None
11788,102248887,None
11789,102249011,None
11790,102249134,None
11791,102249256,None
11792,102249365,None
11793,102249515,None
11794,102249673,None
11795,102249809,None
11796,102249995,None
11797,102250133,None
11798,102250280,None
11799,102250464,None
11800,102250653,None
11801,102250822,None
11802,102251067,None
11803,102251233,None
11804,102251452,None
11805,102251593,None
11806,102251775,None
11807,102252039,None
11808,102252226,None
11809,102252429,None
11810,102252608,None
11811,102252799,None
11812,102252972,None
11813,102253127,None
11814,102253264,None
11815,102253391,None
11816,102253494,None
11817,102253592,None
11818,102253715,None
11819,102253913,None
11820,102254110,None
11821,102254246,None
11822,102254370,None
11823,102254531,None
11824,102254697,None
11825,102254901,None
11826,102255023,None
11827,102255144,None
11828,102255270,None
11829,102255391,None
11830,102255567,None
11831,102255698,None
11832,102255855,None
11833,102256010,None
11834,102256172,None
11835,102256365,None
11836,102256542,None
11837,102256656,None
11838,102256882,None
11839,102257003,None
11840,102257149,None
11841,102257284,None
11842,102257536,None
11843,102257715,None
11844,102257985,None
11845,102258065,None
11846,102258198,None
11847,102258354,None
11848,102258508,None
11849,102258629,None
11850,102258780,None
11851,102258910,None
11852,102259136,None
11853,102259212,None
11854,102259377,None
11855,102259565,None
11856,102259708,None
11857,102259844,None
11858,102259987,None
11859,102260183,None
11860,102260421,None
11861,102260623,None
11862,102260863,None
11863,102261063,None
11864,102261184,None
11865,102261286,None
11866,102261419,None
11867,102261630,None
11868,102261757,None
11869,102261883,None
11870,102262062,None
11871,102262178,None
11872,102262324,None
11873,102262449,None
11874,102262679,None
11875,102262803,None
11876,102263038,None
11877,102263378,None
11878,102263717,None
11879,102263848,None
11880,102264021,None
11881,102264232,None
11882,102264363,None
11883,102264591,None
11884,102264734,None
11885,102264885,None
11886,102265076,None
11887,102265177,None
11888,102265330,None
11889,102265471,None
11890,102265717,None
11891,102265860,None
11892,102266050,None
11893,102266269,None
11894,102266421,None
11895,102266580,None
11896,102266732,None
11897,102266864,None
11898,102267019,None
11899,102267208,None
11900,102267356,None
11901,102267483,None
11902,102267644,None
11903,102267826,None
11904,102267975,None
11905,102268148,None
11906,102268334,None
11907,102268443,None
11908,102268746,None
11909,102268853,None
11910,102269015,None
11911,102269196,None
11912,102269340,None
11913,102269522,None
11914,102269657,None
11915,102269829,None
11916,102270011,None
11917,102270200,None
11918,102270326,None
11919,102270473,None
11920,102270623,None
11921,102270810,None
11922,102270945,None
11923,102271087,None
11924,102271222,None
11925,102271427,None
11926,102271570,None
11927,102271740,None
11928,102271897,None
11929,102272152,None
11930,102272286,None
11931,102272428,None
11932,102272552,None
11933,102272707,None
11934,102272871,None
11935,102273120,None
11936,102273254,None
11937,102273392,None
11938,102273545,None
11939,102274024,None
11940,102274259,None
11941,102274516,None
11942,102274822,None
11943,102275372,None
11944,102275560,None
11945,102275773,None
11946,102275921,None
11947,102276078,None
11948,102276258,None
11949,102276355,None
11950,102276527,None
11951,102276749,None
11952,102276902,None
11953,102277094,None
11954,102277268,None
11955,102277422,None
11956,102277556,None
11957,102277742,None
11958,102277895,None
11959,102278024,None
11960,102278210,None
11961,102278343,None
11962,102278463,None
11963,102278601,None
11964,102278704,None
11965,102278839,None
11966,102278980,None
11967,102279127,None
11968,102279257,None
11969,102279442,None
11970,102279637,None
11971,102279819,None
11972,102279972,None
11973,102280223,None
11974,102280458,None
11975,102280649,None
11976,102280845,None
11977,102281015,None
11978,102281136,None
11979,102281267,None
11980,102281406,None
11981,102281552,None
11982,102281787,None
11983,102281987,None
11984,102282257,None
11985,102282385,None
11986,102282553,None
11987,102282716,None
11988,102282903,None
11989,102283077,None
11990,102283201,None
11991,102283617,None
11992,102283728,None
11993,102283951,None
11994,102284224,None
11995,102284367,None
11996,102284513,None
11997,102284611,None
11998,102284771,None
11999,102284884,None
12000,102285052,None
12001,102285179,None
12002,102285359,None
12003,102285548,None
12004,102285801,None
12005,102285909,None
12006,102286089,None
12007,102286271,None
12008,102286425,None
12009,102286654,None
12010,102286815,None
12011,102287004,None
12012,102287204,None
12013,102287352,None
12014,102287476,None
12015,102287622,None
12016,102287799,None
12017,102287987,None
12018,102288122,None
12019,102288268,None
12020,102288473,None
12021,102288789,None
12022,102289061,None
12023,102289177,None
12024,102289307,None
12025,102289466,None
12026,102289610,None
12027,102289845,None
12028,102289988,None
12029,102290153,None
12030,102290340,None
12031,102290521,None
12032,102290664,None
12033,102290870,None
12034,102291024,None
12035,102291220,None
12036,102291391,None
12037,102291572,None
12038,102291748,None
12039,102291940,None
12040,102292085,None
12041,102292272,None
12042,102292401,None
12043,102292564,None
12044,102292692,None
12045,102292850,None
12046,102292980,None
12047,102293135,None
12048,102293352,None
12049,102293560,None
12050,102293715,None
12051,102293868,None
12052,102293974,None
12053,102294097,None
12054,102294279,None
12055,102294407,None
12056,102294577,None
12057,102294761,None
12058,102295064,None
12059,102295390,None
12060,102295570,None
12061,102295717,None
12062,102295870,None
12063,102296021,None
12064,102296150,None
12065,102296276,None
12066,102296480,None
12067,102296612,None
12068,102296756,None
12069,102296912,None
12070,102297127,None
12071,102297294,None
12072,102297442,None
12073,102297635,None
12074,102297819,None
12075,102297938,None
12076,102298095,None
12077,102298218,None
12078,102298379,None
12079,102298541,None
12080,102298833,None
12081,102299039,None
12082,102299157,None
12083,102299378,None
12084,102299505,None
12085,102299715,None
12086,102299846,None
12087,102300018,None
12088,102300173,None
12089,102300378,None
12090,102300554,None
12091,102300797,None
12092,102301072,None
12093,102301452,None
12094,102301782,None
12095,102301935,None
12096,102302124,None
12097,102302244,None
12098,102302459,None
12099,102302620,None
12100,102302853,None
12101,102302969,None
12102,102303167,None
12103,102303284,None
12104,102303448,None
12105,102303585,None
12106,102303777,None
12107,102303917,None
12108,102304036,None
12109,102304229,None
12110,102304432,None
12111,102304657,None
12112,102304797,None
12113,102304967,None
12114,102305085,None
12115,102305245,None
12116,102305407,None
12117,102305636,None
12118,102305799,None
12119,102305929,None
12120,102306159,None
12121,102306433,None
12122,102306672,None
12123,102306825,None
12124,102307007,None
12125,102307176,None
12126,102307325,None
12127,102307515,None
12128,102307681,None
12129,102307910,None
12130,102308033,None
12131,102308139,None
12132,102308325,None
12133,102308471,None
12134,102308618,None
12135,102308735,None
12136,102308852,None
12137,102308998,None
12138,102309120,None
12139,102309242,None
12140,102309337,None
12141,102309841,None
12142,102310000,None
12143,102310149,None
12144,102310334,None
12145,102310585,None
12146,102310717,None
12147,102310941,None
12148,102311060,None
12149,102311617,None
12150,102311748,None
12151,102311879,None
12152,102312006,None
12153,102312175,None
12154,102312325,None
12155,102312427,None
12156,102312640,None
12157,102312744,None
12158,102312912,None
12159,102313008,"Única femella fèrtil en una colònia d''insectes socials com les termites, abelles o formigues"
12160,102313195,None
12161,102313360,None
12162,102313495,None
12163,102313709,None
12164,102314001,None
12165,102314158,None
12166,102314321,None
12167,102314492,None
12168,102314717,None
12169,102315024,None
12170,102315309,None
12171,102315487,None
12172,102315696,None
12173,102315821,None
12174,102316038,None
12175,102316180,None
12176,102316392,None
12177,102316707,None
12178,102317025,None
12179,102317212,None
12180,102317335,None
12181,102317488,None
12182,102317653,None
12183,102317781,None
12184,102317983,None
12185,102318167,None
12186,102318437,None
12187,102318538,None
12188,102318687,None
12189,102318798,None
12190,102318915,None
12191,102319095,None
12192,102319308,None
12193,102319423,None
12194,102319555,None
12195,102319689,None
12196,102319829,None
12197,102319967,None
12198,102320127,None
12199,102320339,None
12200,102320465,None
12201,102320621,None
12202,102320769,None
12203,102320888,None
12204,102321062,None
12205,102321170,None
12206,102321342,None
12207,102321529,None
12208,102321759,None
12209,102321903,None
12210,102322047,None
12211,102322213,None
12212,102322387,None
12213,102322624,None
12214,102322712,None
12215,102322817,None
12216,102322992,None
12217,102323186,None
12218,102323449,None
12219,102323715,None
12220,102323902,None
12221,102324045,None
12222,102324431,None
12223,102324514,None
12224,102324587,None
12225,102324717,None
12226,102324850,None
12227,102325211,None
12228,102325366,None
12229,102325722,None
12230,102325884,None
12231,102326074,None
12232,102326237,None
12233,102326432,None
12234,102326763,None
12235,102326862,None
12236,102327028,None
12237,102327175,None
12238,102327435,None
12239,102327656,None
12240,102327842,None
12241,102328009,None
12242,102328150,None
12243,102328270,None
12244,102328429,None
12245,102328662,None
12246,102328820,None
12247,102328942,None
12248,102329093,None
12249,102329401,None
12250,102330245,None
12251,102330582,None
12252,102330830,None
12253,102331046,"Rosegador de cua llarga semblant al ratolí, però més gros"
12254,102331309,None
12255,102331479,None
12256,102331842,None
12257,102331960,None
12258,102332156,None
12259,102332315,None
12260,102332447,None
12261,102332606,None
12262,102332755,None
12263,102332954,None
12264,102333190,None
12265,102333368,None
12266,102333546,None
12267,102333733,None
12268,102333819,None
12269,102333909,None
12270,102334079,None
12271,102334201,None
12272,102334337,None
12273,102334460,None
12274,102334609,None
12275,102334728,None
12276,102334849,None
12277,102335007,None
12278,102335127,None
12279,102335231,None
12280,102335349,None
12281,102336011,None
12282,102336129,None
12283,102336275,None
12284,102336451,None
12285,102336641,None
12286,102336826,None
12287,102337001,None
12288,102337171,None
12289,102337332,None
12290,102337480,None
12291,102337598,None
12292,102337774,None
12293,102337902,None
12294,102338029,None
12295,102338145,None
12296,102338319,None
12297,102338449,None
12298,102338592,None
12299,102338722,None
12300,102338901,None
12301,102339282,None
12302,102339376,None
12303,102339768,None
12304,102339922,None
12305,102340186,None
12306,102340358,None
12307,102340521,None
12308,102340640,None
12309,102340813,None
12310,102340930,None
12311,102341108,None
12312,102341288,None
12313,102341475,None
12314,102341616,None
12315,102341805,None
12316,102341974,None
12317,102342109,None
12318,102342250,None
12319,102342413,None
12320,102342534,None
12321,102342727,None
12322,102342885,None
12323,102343058,None
12324,102343187,None
12325,102343320,None
12326,102343487,None
12327,102343633,None
12328,102343772,None
12329,102344006,None
12330,102344175,None
12331,102344270,None
12332,102344408,None
12333,102344528,None
